,Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1988 [YR1988],1992 [YR1992],1998 [YR1998],2002 [YR2002],2006 [YR2006],2010 [YR2010],2014 [YR2014],2018 [YR2018]
152,Papua New Guinea,PNG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,165625.322436938,,131341.16712614198,,,100796.16385655901,
153,Paraguay,PRY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,26321.6150403058,,21149.819901149,,,17728.5459592098,
154,Peru,PER,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,71450.9080012738,,60551.342667907695,,,54535.7401684706,
155,Philippines,PHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7366.9508679437,,5887.0335051355705,,,4765.54617168554,
156,Poland,POL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1397.1552823665197,,1402.02693335591,,,1410.0908574681,
157,Portugal,PRT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3818.13844851351,,3646.96216209576,,,3653.47307803761,
158,Puerto Rico,PRI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1980.37697451952,,1856.8397476685502,,,2008.55815511387,
159,Qatar,QAT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,113.041108610301,,87.3814888557394,,,22.7716515709593,
160,Romania,ROU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1859.2380440640302,,1950.2546099269898,,,2128.6877644504,
161,Russian Federation,RUS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,29000.1277834944,,29675.296511750097,,,29981.991475352203,
162,Rwanda,RWA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1417.43571257627,,1127.32079752606,,,857.119528024876,
163,Samoa,WSM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
164,San Marino,SMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
165,Sao Tome and Principe,STP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,17499.3578217313,,14784.9735837284,,,11137.9625703148,
166,Saudi Arabia,SAU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,138.86726320571302,,110.064918581999,,,77.6272104590763,
167,Senegal,SEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3228.99749890364,,2508.8248887875898,,,1820.14036104107,
168,Serbia,SRB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,1179.0071377123,
169,Seychelles,SYC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
170,Sierra Leone,SLE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,36800.8640842887,,32220.6080592601,,,22801.2992180294,
171,Singapore,SGP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,185.71838036238603,,143.679881224632,,,109.694748766117,
172,Sint Maarten (Dutch part),SXM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
173,Slovak Republic,SVK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,2343.35246699221,,,2325.30285685602,
174,Slovenia,SVN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9351.37425632282,,9360.60124440344,,,9054.40401943763,
175,Solomon Islands,SLB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,135456.59782724,,102656.671994709,,,76139.6677448861,
176,Somalia,SOM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,822.4378593368081,,631.48974113341,,,446.974785258414,
177,South Africa,ZAF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1158.4427188991901,,970.728358071703,,,821.3252555994451,
178,South Sudan,SSD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,2463.31484678703,
